song_slug,era_label,n,pct_ge_10,pct_ge_15,pct_ge_20,median_duration,median_position
mercury,4.0 (2021–present),17.0,0.6470588235294118,0.23529411764705882,0.0,699.507,12.0
mercy,4.0 (2021–present),7.0,0.7142857142857143,0.7142857142857143,0.0,1022.088,13.0
merry-pranksters-jam,1.0 (1983–2000),2.0,1.0,0.5,0.0,908.9565,19.0
messin-with-the-kid,1.0 (1983–2000),2.0,0.0,0.0,0.0,438.217,18.5
metal-bagel-death,1.0 (1983–2000),1.0,0.0,0.0,0.0,242.756,7.0
mexican-cousin,2.0 (2003–2004),6.0,0.0,0.0,0.0,309.1465,11.5
mexican-cousin,3.0 (2009–2020),9.0,0.0,0.0,0.0,202.083,7.0
middle-of-the-road,3.0 (2009–2020),2.0,0.0,0.0,0.0,300.591,6.5
midnight-moonlight,1.0 (1983–2000),1.0,0.0,0.0,0.0,346.56,11.0
midnight-on-the-highway,1.0 (1983–2000),1.0,0.0,0.0,0.0,212.558,6.0
midnight-rider,1.0 (1983–2000),1.0,0.0,0.0,0.0,232.908,13.0
midnight-rider,4.0 (2021–present),1.0,0.0,0.0,0.0,232.908,6.0
mike-s-song,1.0 (1983–2000),413.0,0.18886198547215496,0.06053268765133172,0.01694915254237288,428.722,13.0
mike-s-song,2.0 (2003–2004),13.0,0.23076923076923078,0.07692307692307693,0.0,531.017,9.0
mike-s-song,3.0 (2009–2020),103.0,0.05825242718446602,0.019417475728155338,0.009708737864077669,469.76,13.0
mike-s-song,4.0 (2021–present),32.0,0.375,0.0625,0.03125,550.3605,5.0
mind-left-body-jam,1.0 (1983–2000),6.0,0.0,0.0,0.0,467.7095,11.0
mind-left-body-jam,3.0 (2009–2020),2.0,0.5,0.5,0.0,757.9300000000001,21.0
minute-by-minute,1.0 (1983–2000),3.0,0.0,0.0,0.0,439.58849999999995,20.0
mirror-in-the-bathroom,1.0 (1983–2000),1.0,0.0,0.0,0.0,44.957,15.0
miss-you,3.0 (2009–2020),13.0,0.0,0.0,0.0,457.535,14.0
miss-you,4.0 (2021–present),7.0,0.0,0.0,0.0,421.752,13.0
misty-mountain-hop,1.0 (1983–2000),4.0,0.5,0.25,0.0,625.058,15.5
mo-better-blues,1.0 (1983–2000),2.0,0.0,0.0,0.0,346.7235,10.5
moby-dick,1.0 (1983–2000),8.0,0.75,0.125,0.0,636.012,17.5
mock-song,2.0 (2003–2004),1.0,0.0,0.0,0.0,261.251,6.0
mock-song,3.0 (2009–2020),2.0,0.0,0.0,0.0,261.42,6.0
money,1.0 (1983–2000),1.0,0.0,0.0,0.0,426.005,19.0
monkey-man,3.0 (2009–2020),1.0,0.0,0.0,0.0,405.133,16.0
monsters,4.0 (2021–present),11.0,0.0,0.0,0.0,468.024,13.0
moonage-daydream,3.0 (2009–2020),4.0,0.0,0.0,0.0,350.6675,9.0
moonage-daydream,4.0 (2021–present),6.0,0.0,0.0,0.0,407.1445,9.5
moonlight-in-vermont,1.0 (1983–2000),1.0,0.0,0.0,0.0,248.581,7.0
moose-the-mooche,1.0 (1983–2000),1.0,0.0,0.0,0.0,298.005,15.0
more,3.0 (2009–2020),25.0,0.04,0.0,0.0,386.325,13.0
more,4.0 (2021–present),26.0,0.038461538461538464,0.038461538461538464,0.0,339.10900000000004,16.0
most-events-aren-t-planned,3.0 (2009–2020),5.0,0.4,0.0,0.0,543.768,5.0
most-events-aren-t-planned,4.0 (2021–present),15.0,0.2,0.0,0.0,538.44,10.0
mother-nature-s-son,1.0 (1983–2000),1.0,0.0,0.0,0.0,195.109,32.0
mound,1.0 (1983–2000),89.0,0.056179775280898875,0.011235955056179775,0.0,349.989,9.0
mound,3.0 (2009–2020),26.0,0.0,0.0,0.0,361.169,6.5
mound,4.0 (2021–present),3.0,0.0,0.0,0.0,371.808,5.0
mound,Other/Hiatus,1.0,0.0,0.0,0.0,362.318,6.0
mountain-dew,1.0 (1983–2000),1.0,0.0,0.0,0.0,176.976,5.0
mountains-in-the-mist,1.0 (1983–2000),8.0,0.0,0.0,0.0,426.632,13.0
mountains-in-the-mist,2.0 (2003–2004),6.0,0.0,0.0,0.0,449.21500000000003,9.5
mountains-in-the-mist,3.0 (2009–2020),10.0,0.0,0.0,0.0,415.41200000000003,9.0
mountains-in-the-mist,4.0 (2021–present),21.0,0.14285714285714285,0.047619047619047616,0.0,435.528,8.0
mozambique,1.0 (1983–2000),5.0,0.2,0.2,0.0,342.256,3.0
mr-completely,2.0 (2003–2004),2.0,0.5,0.5,0.5,968.2498000000006,14.5
mr-completely,3.0 (2009–2020),5.0,1.0,0.6,0.2,990.328,12.0
mr-completely,4.0 (2021–present),10.0,0.7,0.5,0.1,928.2239999999999,11.0
mr-p-c,1.0 (1983–2000),3.0,0.3333333333333333,0.0,0.0,459.416,3.0
mull,4.0 (2021–present),17.0,0.23529411764705882,0.0,0.0,522.2695,6.0
mustang-sally,1.0 (1983–2000),8.0,0.0,0.0,0.0,379.9775,13.5
mustang-sally,3.0 (2009–2020),1.0,1.0,0.0,0.0,607.06,12.0
my-favorite-things,1.0 (1983–2000),2.0,0.0,0.0,0.0,364.931,6.5
my-friend-my-friend,1.0 (1983–2000),108.0,0.018518518518518517,0.009259259259259259,0.0,401.058,6.0
my-friend-my-friend,2.0 (2003–2004),2.0,0.0,0.0,0.0,392.398,7.0
my-friend-my-friend,3.0 (2009–2020),47.0,0.02127659574468085,0.0,0.0,360.02,9.0
my-friend-my-friend,4.0 (2021–present),26.0,0.5,0.2692307692307692,0.07692307692307693,606.3,8.0
my-funny-valentine,1.0 (1983–2000),1.0,0.0,0.0,0.0,346.7235,5.0
my-generation,1.0 (1983–2000),1.0,0.0,0.0,0.0,292.101,31.0
my-left-toe,1.0 (1983–2000),5.0,0.2,0.2,0.0,553.378,13.0
my-life-as-a-pez,1.0 (1983–2000),1.0,0.0,0.0,0.0,113.946,18.0
my-long-journey-home,1.0 (1983–2000),16.0,0.0,0.0,0.0,209.04500000000002,15.0
my-mind-s-got-a-mind-of-its-own,1.0 (1983–2000),40.0,0.0,0.0,0.0,148.16649999999998,6.0
my-mind-s-got-a-mind-of-its-own,2.0 (2003–2004),2.0,0.0,0.0,0.0,165.2375,5.0
my-mind-s-got-a-mind-of-its-own,3.0 (2009–2020),3.0,0.0,0.0,0.0,187.664,4.0
my-mind-s-got-a-mind-of-its-own,4.0 (2021–present),2.0,0.5,0.0,0.0,511.104,6.5
my-problem-right-there,3.0 (2009–2020),3.0,0.0,0.0,0.0,351.242,18.0
my-sharona,4.0 (2021–present),1.0,0.0,0.0,0.0,509.38800000000003,3.0
my-soul,1.0 (1983–2000),58.0,0.034482758620689655,0.017241379310344827,0.017241379310344827,397.12649999999996,5.5
my-soul,3.0 (2009–2020),24.0,0.0,0.0,0.0,363.175,3.0
my-soul,4.0 (2021–present),16.0,0.0,0.0,0.0,373.283,3.5
my-sweet-one,1.0 (1983–2000),226.0,0.03982300884955752,0.008849557522123894,0.0,150.7785,12.0
my-sweet-one,2.0 (2003–2004),3.0,0.0,0.0,0.0,137.927,3.0
my-sweet-one,3.0 (2009–2020),21.0,0.0,0.0,0.0,150.596,5.0
my-sweet-one,4.0 (2021–present),6.0,0.0,0.0,0.0,151.99725,4.5
mystery-achievement,4.0 (2021–present),1.0,0.0,0.0,0.0,509.38800000000003,2.0
nellie-kane,1.0 (1983–2000),47.0,0.02127659574468085,0.0,0.0,199.393,15.0
nellie-kane,3.0 (2009–2020),26.0,0.038461538461538464,0.0,0.0,187.31099999999998,5.0
nellie-kane,4.0 (2021–present),3.0,0.0,0.0,0.0,218.16,7.0
never,1.0 (1983–2000),1.0,0.0,0.0,0.0,113.502,3.0
new-age,1.0 (1983–2000),1.0,0.0,0.0,0.0,518.4,15.0
nicu,1.0 (1983–2000),82.0,0.024390243902439025,0.0,0.0,329.99199999999996,5.5
nicu,2.0 (2003–2004),8.0,0.0,0.0,0.0,331.063,9.5
nicu,3.0 (2009–2020),52.0,0.019230769230769232,0.0,0.0,314.645,6.0
nicu,4.0 (2021–present),15.0,0.06666666666666667,0.06666666666666667,0.0,309.096,6.0
nicu,Other/Hiatus,1.0,0.0,0.0,0.0,318.798,3.0
night-and-day,1.0 (1983–2000),1.0,0.0,0.0,0.0,277.055,16.0
night-moves,1.0 (1983–2000),1.0,0.0,0.0,0.0,109.349,4.0
night-nurse,3.0 (2009–2020),1.0,0.0,0.0,0.0,235.468,20.0
ninety-nine-years-and-one-dark-day,1.0 (1983–2000),1.0,0.0,0.0,0.0,247.719,8.0
no-dogs-allowed,1.0 (1983–2000),6.0,0.16666666666666666,0.0,0.0,254.44549999999998,16.0
no-good-trying,1.0 (1983–2000),3.0,0.0,0.0,0.0,179.644,20.0
no-men-in-no-man-s-land,3.0 (2009–2020),49.0,0.5714285714285714,0.16326530612244897,0.061224489795918366,606.851,10.0
no-men-in-no-man-s-land,4.0 (2021–present),35.0,0.6,0.2,0.05714285714285714,637.848,10.0
no-quarter,3.0 (2009–2020),15.0,0.13333333333333333,0.06666666666666667,0.0,460.46,15.0
no-quarter,4.0 (2021–present),5.0,0.0,0.0,0.0,464.232,15.0
no-reply-at-all,3.0 (2009–2020),1.0,0.0,0.0,0.0,418.9,2.0
no2,1.0 (1983–2000),4.0,0.0,0.0,0.0,240.601,2.5
no2,3.0 (2009–2020),4.0,0.0,0.0,0.0,175.791,22.5
no2,4.0 (2021–present),1.0,0.0,0.0,0.0,272.692,11.0
not-fade-away,1.0 (1983–2000),1.0,0.0,0.0,0.0,129.959,16.0
nothin-but-a-nothin,1.0 (1983–2000),2.0,0.5,0.5,0.5,800.5277000000001,17.5
nothing,2.0 (2003–2004),2.0,0.5,0.0,0.0,513.6195,9.0
nothing,3.0 (2009–2020),5.0,0.0,0.0,0.0,322.038,5.0
nothing,4.0 (2021–present),2.0,0.0,0.0,0.0,323.901,12.5
nowhere-fast,1.0 (1983–2000),1.0,0.0,0.0,0.0,142.002,17.0
o-canada,3.0 (2009–2020),1.0,0.0,0.0,0.0,143.7,1.0
o-holy-night,3.0 (2009–2020),1.0,0.0,0.0,0.0,138.083,14.0
o-mio-babbino-caro,1.0 (1983–2000),1.0,0.0,0.0,0.0,173.009,22.0
ob-la-di-ob-la-da,1.0 (1983–2000),2.0,0.0,0.0,0.0,177.26700000000002,18.5
oblivion,4.0 (2021–present),22.0,0.6818181818181818,0.3181818181818182,0.09090909090909091,706.284,11.0
ocelot,3.0 (2009–2020),88.0,0.3409090909090909,0.0,0.0,570.56025,6.0
ocelot,4.0 (2021–present),15.0,0.2,0.0,0.0,570.3185000000001,4.0
oh-atlanta,3.0 (2009–2020),1.0,0.0,0.0,0.0,249.731,13.0
oh-sweet-nuthin,1.0 (1983–2000),1.0,0.0,0.0,0.0,543.765,20.0
oh-sweet-nuthin,3.0 (2009–2020),5.0,0.0,0.0,0.0,442.279,18.0
old-folks-boogie,3.0 (2009–2020),1.0,0.0,0.0,0.0,308.193,14.0
olivia-s-pool,1.0 (1983–2000),7.0,0.0,0.0,0.0,152.059,10.0
olivia-s-pool,3.0 (2009–2020),1.0,0.0,0.0,0.0,330.449,2.0
olivia-s-pool,4.0 (2021–present),3.0,0.0,0.0,0.0,232.608,1.0
on-green-dolphin-street,1.0 (1983–2000),2.0,0.0,0.0,0.0,364.931,5.5
on-my-knees,1.0 (1983–2000),1.0,0.0,0.0,0.0,420.206,12.0
on-the-road-again,3.0 (2009–2020),2.0,0.0,0.0,0.0,141.17899999999997,20.5
on-the-run,1.0 (1983–2000),1.0,0.0,0.0,0.0,431.7,16.0
on-your-way-down,1.0 (1983–2000),16.0,0.0625,0.0,0.0,386.717,9.5
on-your-way-down,2.0 (2003–2004),1.0,0.0,0.0,0.0,461.688,7.0
on-your-way-down,3.0 (2009–2020),5.0,0.0,0.0,0.0,441.913,7.0
on-your-way-down,4.0 (2021–present),1.0,0.0,0.0,0.0,524.784,5.0
once-in-a-lifetime,1.0 (1983–2000),1.0,0.0,0.0,0.0,308.846,14.0
once-in-a-lifetime,3.0 (2009–2020),1.0,0.0,0.0,0.0,258.482,29.0
one-meatball,1.0 (1983–2000),1.0,0.0,0.0,0.0,303.595,3.0
over-the-rainbow,1.0 (1983–2000),7.0,0.0,0.0,0.0,287.3865,15.0
oye-como-va,1.0 (1983–2000),1.0,0.0,0.0,0.0,330.227,21.0
p-funk-medley,2.0 (2003–2004),1.0,1.0,1.0,0.0,1099.968,16.0
party-time,3.0 (2009–2020),30.0,0.03333333333333333,0.0,0.0,457.2735,6.0
party-time,4.0 (2021–present),8.0,0.0,0.0,0.0,427.217,2.5
passing-through,3.0 (2009–2020),4.0,0.0,0.0,0.0,389.039,16.5
passing-through,4.0 (2021–present),2.0,0.0,0.0,0.0,322.209,11.5
paul-and-silas,1.0 (1983–2000),86.0,0.08139534883720931,0.046511627906976744,0.03488372093023256,200.803,9.0
paul-and-silas,3.0 (2009–2020),5.0,0.0,0.0,0.0,171.416,4.0
paul-and-silas,4.0 (2021–present),1.0,0.0,0.0,0.0,217.08,3.0
peaches-en-regalia,1.0 (1983–2000),74.0,0.013513513513513514,0.0,0.0,204.983,8.0
peaches-en-regalia,3.0 (2009–2020),11.0,0.0,0.0,0.0,205.558,5.0
peaches-en-regalia,4.0 (2021–present),3.0,0.0,0.0,0.0,203.232,3.0
pebbles-and-marbles,2.0 (2003–2004),9.0,1.0,0.4444444444444444,0.0,720.091,9.0
pebbles-and-marbles,3.0 (2009–2020),13.0,0.23076923076923078,0.0,0.0,544.601,8.0
pebbles-and-marbles,4.0 (2021–present),10.0,0.3,0.1,0.0,540.396,6.5
petrichor,3.0 (2009–2020),12.0,0.8333333333333334,0.8333333333333334,0.0,992.418,7.0
petrichor,4.0 (2021–present),2.0,1.0,0.5,0.0,904.392,7.5
phase-dance,1.0 (1983–2000),4.0,0.0,0.0,0.0,471.915,7.5
piano-boogie-woogie-jam,1.0 (1983–2000),1.0,0.0,0.0,0.0,346.7235,12.0
piano-duet,1.0 (1983–2000),2.0,0.0,0.0,0.0,216.35899999999998,22.5
pig-in-a-pen,1.0 (1983–2000),2.0,0.0,0.0,0.0,226.6645,17.0
piggies,1.0 (1983–2000),2.0,0.0,0.0,0.0,210.312,14.0
pigtail,3.0 (2009–2020),5.0,0.0,0.0,0.0,422.328,3.0
pillow-jets,4.0 (2021–present),14.0,0.42857142857142855,0.14285714285714285,0.07142857142857142,588.9965,13.0
piper,1.0 (1983–2000),70.0,0.38571428571428573,0.24285714285714285,0.07142857142857142,535.223,11.0
piper,2.0 (2003–2004),16.0,0.875,0.6875,0.3125,973.641,10.0
piper,3.0 (2009–2020),91.0,0.3626373626373626,0.07692307692307693,0.0,561.084,15.0
piper,4.0 (2021–present),33.0,0.5454545454545454,0.12121212121212122,0.06060606060606061,635.638,14.0
piper,Other/Hiatus,1.0,1.0,1.0,0.0,967.497,1.0
plasma,3.0 (2009–2020),21.0,0.19047619047619047,0.0,0.0,494.002,14.0
plasma,4.0 (2021–present),21.0,0.42857142857142855,0.047619047619047616,0.0,520.307,7.0
play-by-play,3.0 (2009–2020),3.0,0.0,0.0,0.0,404.664,13.0
playing-in-the-band,3.0 (2009–2020),1.0,1.0,0.0,0.0,690.077,20.0
please-send-me-someone-to-love,1.0 (1983–2000),1.0,0.0,0.0,0.0,446.537,9.0
poor-heart,1.0 (1983–2000),267.0,0.04119850187265917,0.0,0.0,158.354,6.0
poor-heart,2.0 (2003–2004),5.0,0.0,0.0,0.0,166.44,7.0
poor-heart,3.0 (2009–2020),38.0,0.05263157894736842,0.0,0.0,146.704,6.0
poor-heart,4.0 (2021–present),4.0,0.0,0.0,0.0,159.62225,4.0
possum,1.0 (1983–2000),415.0,0.3325301204819277,0.01927710843373494,0.004819277108433735,555.3375,11.0
possum,2.0 (2003–2004),12.0,0.4166666666666667,0.0,0.0,560.1185,10.0
possum,3.0 (2009–2020),120.0,0.18333333333333332,0.008333333333333333,0.0,545.5805,10.0
possum,4.0 (2021–present),40.0,0.325,0.025,0.025,560.148,15.0
powderfinger,3.0 (2009–2020),1.0,0.0,0.0,0.0,390.949,17.0
prep-school-hippie,1.0 (1983–2000),8.0,0.0,0.0,0.0,346.9975,8.0
prince-caspian,1.0 (1983–2000),85.0,0.29411764705882354,0.023529411764705882,0.011764705882352941,513.776,12.0
prince-caspian,2.0 (2003–2004),8.0,0.25,0.0,0.0,546.8475000000001,14.0
prince-caspian,3.0 (2009–2020),62.0,0.08064516129032258,0.03225806451612903,0.0,395.5985,15.0
prince-caspian,4.0 (2021–present),30.0,0.16666666666666666,0.06666666666666667,0.0,453.57325,11.0
proud-mary,1.0 (1983–2000),1.0,0.0,0.0,0.0,451.161,2.0
proud-mary,2.0 (2003–2004),1.0,0.0,0.0,0.0,451.161,21.0
psycho-killer,1.0 (1983–2000),2.0,0.0,0.0,0.0,309.2375,11.5
psycho-killer,3.0 (2009–2020),2.0,0.0,0.0,0.0,148.92399999999998,12.5
punch-me-in-the-eye,1.0 (1983–2000),1.0,0.0,0.0,0.0,364.042,7.0
punch-you-in-the-eye,1.0 (1983–2000),110.0,0.07272727272727272,0.00909090909090909,0.0,489.9655,5.0
punch-you-in-the-eye,2.0 (2003–2004),4.0,0.0,0.0,0.0,488.6335,3.0
punch-you-in-the-eye,3.0 (2009–2020),43.0,0.046511627906976744,0.0,0.0,501.734,4.0
punch-you-in-the-eye,4.0 (2021–present),11.0,0.09090909090909091,0.0,0.0,528.248,2.0
purple-rain,1.0 (1983–2000),31.0,0.22580645161290322,0.12903225806451613,0.0967741935483871,402.808,18.0
purple-rain,3.0 (2009–2020),1.0,0.0,0.0,0.0,402.808,16.0
pusherman,1.0 (1983–2000),1.0,0.0,0.0,0.0,123.664,27.0
quadrophenia,1.0 (1983–2000),1.0,0.0,0.0,0.0,368.431,12.0
quadrophonic-toppling,1.0 (1983–2000),1.0,1.0,1.0,1.0,1301.734,28.0
quadrophonic-toppling,4.0 (2021–present),1.0,1.0,1.0,1.0,1246.224,14.0
quinn-the-eskimo-the-mighty-quinn,1.0 (1983–2000),13.0,0.0,0.0,0.0,346.044,5.0
quinn-the-eskimo-the-mighty-quinn,3.0 (2009–2020),26.0,0.0,0.0,0.0,331.8335,21.0
ramble-on,1.0 (1983–2000),2.0,0.5,0.0,0.0,571.5595,4.0
ramble-on,3.0 (2009–2020),1.0,0.0,0.0,0.0,498.077,19.0
rapper-s-delight,1.0 (1983–2000),1.0,0.0,0.0,0.0,312.869,15.0
reba,1.0 (1983–2000),322.0,0.8850931677018633,0.13354037267080746,0.006211180124223602,747.076,7.0
reba,2.0 (2003–2004),7.0,1.0,0.2857142857142857,0.0,855.264,3.0
reba,3.0 (2009–2020),60.0,0.95,0.05,0.0,763.3765,7.0
reba,4.0 (2021–present),29.0,0.8620689655172413,0.0,0.0,754.032,6.0
rescue-squad,3.0 (2009–2020),1.0,0.0,0.0,0.0,182.518,26.0
revival,1.0 (1983–2000),1.0,0.0,0.0,0.0,296.856,7.0
revolution,1.0 (1983–2000),4.0,0.0,0.0,0.0,516.807,16.0
revolution-1,1.0 (1983–2000),1.0,0.0,0.0,0.0,159.425,37.0
revolution-9,1.0 (1983–2000),1.0,0.0,0.0,0.0,330.736,41.0
revolution-s-over,1.0 (1983–2000),1.0,0.0,0.0,0.0,347.298,26.0
rhinoceros,1.0 (1983–2000),1.0,0.0,0.0,0.0,455.941,1.0
rhombus-narration,1.0 (1983–2000),12.0,0.16666666666666666,0.08333333333333333,0.0,234.372,6.5
rhymes,3.0 (2009–2020),1.0,0.0,0.0,0.0,360.777,7.0
ride-captain-ride,1.0 (1983–2000),10.0,0.0,0.0,0.0,344.40500000000003,17.0
ride-captain-ride,3.0 (2009–2020),7.0,0.0,0.0,0.0,338.469,8.0
rift,1.0 (1983–2000),224.0,0.017857142857142856,0.004464285714285714,0.0,363.03700000000003,6.0
rift,2.0 (2003–2004),5.0,0.0,0.0,0.0,370.103,2.0
rift,3.0 (2009–2020),67.0,0.029850746268656716,0.0,0.0,380.761,6.0
rift,4.0 (2021–present),23.0,0.043478260869565216,0.0,0.0,378.723,5.0
rift,Other/Hiatus,1.0,0.0,0.0,0.0,357.59,13.0
rip-this-joint,3.0 (2009–2020),1.0,0.0,0.0,0.0,173.192,11.0
rise-come-together,3.0 (2009–2020),13.0,0.15384615384615385,0.0,0.0,369.293,16.0
rise-come-together,4.0 (2021–present),6.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,324.76,12.0
roadhouse-blues,1.0 (1983–2000),1.0,0.0,0.0,0.0,515.762,5.0
roadrunner,1.0 (1983–2000),1.0,0.0,0.0,0.0,348.761,1.0
rock-a-william,1.0 (1983–2000),6.0,0.0,0.0,0.0,409.94,15.0
rock-and-roll,1.0 (1983–2000),15.0,0.4,0.06666666666666667,0.0,542.354,13.0
rock-and-roll,2.0 (2003–2004),10.0,0.6,0.1,0.0,669.672,10.0
rock-and-roll,3.0 (2009–2020),62.0,0.5967741935483871,0.16129032258064516,0.016129032258064516,635.6505,15.0
rock-and-roll,4.0 (2021–present),8.0,0.0,0.0,0.0,461.07550000000003,16.5
rock-and-roll-all-nite,1.0 (1983–2000),1.0,0.0,0.0,0.0,248.189,28.0
rock-and-roll-part-two,1.0 (1983–2000),1.0,0.0,0.0,0.0,121.208,1.0
rock-me-baby,2.0 (2003–2004),1.0,1.0,0.0,0.0,734.616,7.0
rock-n-roll-suicide,3.0 (2009–2020),2.0,0.0,0.0,0.0,229.82549999999998,22.0
rocket-in-my-pocket,3.0 (2009–2020),2.0,0.0,0.0,0.0,289.76300000000003,13.5
rocket-man,3.0 (2009–2020),1.0,0.0,0.0,0.0,264.49,18.0
rocks-off,3.0 (2009–2020),1.0,0.0,0.0,0.0,310.282,10.0
rocky-mountain-way,1.0 (1983–2000),2.0,0.0,0.0,0.0,151.876,21.0
rocky-raccoon,1.0 (1983–2000),1.0,0.0,0.0,0.0,176.013,25.0
rocky-top,1.0 (1983–2000),182.0,0.03296703296703297,0.01098901098901099,0.0,171.598,21.0
rocky-top,2.0 (2003–2004),1.0,0.0,0.0,0.0,186.044,9.0
rocky-top,3.0 (2009–2020),22.0,0.045454545454545456,0.0,0.0,173.08749999999998,20.0
rocky-top,4.0 (2021–present),2.0,0.0,0.0,0.0,162.40800000000002,18.5
roggae,1.0 (1983–2000),48.0,0.08333333333333333,0.020833333333333332,0.0,490.61850000000004,6.0
roggae,2.0 (2003–2004),4.0,0.0,0.0,0.0,580.2840000000001,4.0
roggae,3.0 (2009–2020),45.0,0.2222222222222222,0.0,0.0,552.84,7.0
roggae,4.0 (2021–present),18.0,0.16666666666666666,0.0,0.0,522.88,6.0
roll-in-my-sweet-baby-s-arms,1.0 (1983–2000),2.0,0.0,0.0,0.0,258.1895,13.0
roll-like-a-cantaloupe,1.0 (1983–2000),4.0,0.5,0.0,0.0,646.204,16.0
roses-are-free,1.0 (1983–2000),12.0,0.25,0.25,0.25,374.58299999999997,9.5
roses-are-free,2.0 (2003–2004),1.0,0.0,0.0,0.0,327.654,2.0
roses-are-free,3.0 (2009–2020),36.0,0.08333333333333333,0.0,0.0,322.28549999999996,7.0
roses-are-free,4.0 (2021–present),4.0,0.25,0.25,0.0,420.75350000000003,4.5
rotation-jam,1.0 (1983–2000),4.0,0.25,0.0,0.0,341.355,14.5
round-room,2.0 (2003–2004),4.0,0.5,0.0,0.0,521.587,6.0
round-room,3.0 (2009–2020),2.0,0.0,0.0,0.0,294.57,7.5
round-room,4.0 (2021–present),1.0,0.0,0.0,0.0,237.096,14.0
ruby-waves,3.0 (2009–2020),9.0,0.4444444444444444,0.1111111111111111,0.1111111111111111,577.62,14.0
ruby-waves,4.0 (2021–present),33.0,0.9090909090909091,0.5151515151515151,0.18181818181818182,919.954,12.0
run-like-an-antelope,1.0 (1983–2000),346.0,0.7687861271676301,0.07225433526011561,0.005780346820809248,672.5225,12.0
run-like-an-antelope,2.0 (2003–2004),13.0,1.0,0.07692307692307693,0.0,810.344,13.0
run-like-an-antelope,3.0 (2009–2020),115.0,0.7043478260869566,0.0,0.0,629.264,14.0
run-like-an-antelope,4.0 (2021–present),30.0,0.7,0.0,0.0,626.984,11.0
runaway-jim,1.0 (1983–2000),320.0,0.134375,0.04375,0.025,471.693,7.0
runaway-jim,2.0 (2003–2004),11.0,0.45454545454545453,0.09090909090909091,0.09090909090909091,584.699,2.0
runaway-jim,3.0 (2009–2020),56.0,0.19642857142857142,0.08928571428571429,0.0,511.752,4.5
runaway-jim,4.0 (2021–present),25.0,0.2,0.0,0.0,466.8,6.0
runaway-jim,Other/Hiatus,1.0,1.0,0.0,0.0,691.801,19.0
runnin-with-the-devil,1.0 (1983–2000),1.0,0.0,0.0,0.0,253.127,22.0
running-out-of-time,3.0 (2009–2020),2.0,0.0,0.0,0.0,201.7045,11.0
sabotage,1.0 (1983–2000),3.0,0.0,0.0,0.0,265.143,16.0
sabotage,3.0 (2009–2020),2.0,0.0,0.0,0.0,219.964,26.5
sabotage,4.0 (2021–present),1.0,0.0,0.0,0.0,156.192,18.0
sad-lisa,1.0 (1983–2000),1.0,0.0,0.0,0.0,258.403,10.0
sailin-shoes,3.0 (2009–2020),1.0,0.0,0.0,0.0,297.273,25.0
sample-in-a-jar,1.0 (1983–2000),201.0,0.009950248756218905,0.0,0.0,301.845,9.0
sample-in-a-jar,2.0 (2003–2004),15.0,0.06666666666666667,0.06666666666666667,0.0,326.844,6.0
sample-in-a-jar,3.0 (2009–2020),76.0,0.013157894736842105,0.0,0.0,328.307,4.0
sample-in-a-jar,4.0 (2021–present),21.0,0.19047619047619047,0.047619047619047616,0.0,316.656,4.0
sample-in-a-jar,Other/Hiatus,1.0,0.0,0.0,0.0,305.032,16.0
samson-and-delilah,3.0 (2009–2020),1.0,0.0,0.0,0.0,403.722,16.0
samson-variation,1.0 (1983–2000),4.0,0.25,0.25,0.0,327.30100000000004,12.5
sand,1.0 (1983–2000),25.0,0.84,0.4,0.08,842.162,12.0
sand,2.0 (2003–2004),2.0,0.5,0.5,0.0,786.577,1.5
sand,3.0 (2009–2020),85.0,0.5294117647058824,0.03529411764705882,0.011764705882352941,609.358,13.0
sand,4.0 (2021–present),47.0,0.6595744680851063,0.1702127659574468,0.06382978723404255,639.072,10.0
sanity,1.0 (1983–2000),27.0,0.037037037037037035,0.0,0.0,338.207,15.0
sanity,2.0 (2003–2004),1.0,0.0,0.0,0.0,336.64,3.0
sanity,3.0 (2009–2020),15.0,0.0,0.0,0.0,335.151,13.0
sanity,4.0 (2021–present),3.0,0.0,0.0,0.0,312.895,16.0
satin-doll,1.0 (1983–2000),20.0,0.0,0.0,0.0,291.187,9.5
savoy-truffle,1.0 (1983–2000),1.0,0.0,0.0,0.0,281.469,39.0
saw-it-again,1.0 (1983–2000),15.0,0.13333333333333333,0.06666666666666667,0.0,385.567,9.0
saw-it-again,2.0 (2003–2004),3.0,0.0,0.0,0.0,408.947,4.0
saw-it-again,3.0 (2009–2020),24.0,0.0,0.0,0.0,340.54049999999995,11.0
saw-it-again,4.0 (2021–present),10.0,0.0,0.0,0.0,368.8245,11.5
say-it-to-me-s-a-n-t-o-s,3.0 (2009–2020),12.0,0.0,0.0,0.0,382.119,17.0
say-it-to-me-s-a-n-t-o-s,4.0 (2021–present),39.0,0.05128205128205128,0.02564102564102564,0.0,361.992,18.0
say-something,3.0 (2009–2020),2.0,0.5,0.0,0.0,638.864,12.0
scabbard,3.0 (2009–2020),2.0,0.0,0.0,0.0,334.3805,5.5
scarlet-begonias,1.0 (1983–2000),3.0,0.3333333333333333,0.0,0.0,555.4339399999999,8.0
scent-of-a-mule,1.0 (1983–2000),106.0,0.37735849056603776,0.018867924528301886,0.009433962264150943,530.338,12.0
